irwinid,fire_name,agency,year_,alarm_date,cont_date,fire_duration,duration_bucket,c_method,objective,cause,gis_acres,centroid,lat,lon
{A7EA5D21-F882-44B8-BF64-44AB11059DC1},PALISADES,CDF,2025.0,2025-01-07 08:00:00,2025-01-31 08:00:00,24.0,15–45 days (extended attack),7.0,1.0,14,23448.88,POINT (-118.57352271119261 34.072299282623),34.072299282623,-118.57352271119261
{72660ADC-B5EF-4D96-A33F-B4EA3740A4E3},EATON,CDF,2025.0,2025-01-08 08:00:00,2025-01-31 08:00:00,23.0,15–45 days (extended attack),7.0,1.0,14,14056.26,POINT (-118.09262781371069 34.20075560372198),34.20075560372198,-118.09262781371069
{994072D2-E154-434A-BB95-6F6C94C40829},HUGHES,CDF,2025.0,2025-01-22 08:00:00,2025-01-28 08:00:00,6.0,6–14 days (short duration),7.0,1.0,14,10396.8,POINT (-118.58465423805687 34.54208225744294),34.54208225744294,-118.58465423805687
{842FB37B-7AC8-4700-BB9C-028BF753D149},KENNETH,CCO,2025.0,2025-01-09 08:00:00,2025-02-04 08:00:00,26.0,15–45 days (extended attack),2.0,1.0,14,998.7378,POINT (-118.68439787529691 34.17509807595532),34.17509807595532,-118.68439787529691
{F4E810AD-CDF3-4ED4-B63F-03D43785BA7B},HURST,CDF,2025.0,2025-01-07 08:00:00,2025-01-09 08:00:00,2.0,0–5 days (initial attack),7.0,1.0,14,831.3855,POINT (-118.4798921520548 34.33266622620278),34.33266622620278,-118.4798921520548
{22CAD814-48B1-4460-A368-F50F493F3740},PARK,CDF,2024.0,2024-07-24 07:00:00,2024-09-07 07:00:00,45.0,15–45 days (extended attack),7.0,1.0,7,429602.8,POINT (-121.79841150708565 40.11639152660754),40.11639152660754,-121.79841150708565
{4CB2F74D-51F9-47E3-8CFA-43F75DCB8A26},BOREL,USF,2024.0,2024-07-24 07:00:00,2024-09-15 07:00:00,53.0,46–95 days (long duration),3.0,1.0,14,59288.54,POINT (-118.5326955538353 35.50348257073284),35.50348257073284,-118.5326955538353
{928C4DA9-5AD6-4E0C-A3A4-2C36FFEF7223},BRIDGE,USF,2024.0,2024-09-08 07:00:00,2024-12-31 08:00:00,114.0,95+ days (campaign fire),7.0,1.0,14,55724.17,POINT (-117.7098717182358 34.30440113663016),34.30440113663016,-117.7098717182358
{4A605BD7-E9EC-42A7-8A86-3BC47A795382},LINE,USF,2024.0,2024-09-06 07:00:00,2024-12-23 08:00:00,108.0,95+ days (campaign fire),3.0,1.0,14,43975.61,POINT (-117.06630832279482 34.159518998243755),34.159518998243755,-117.06630832279482
{748283A9-D659-4FC4-9938-55DDE2484A19},LAKE,USF,2024.0,2024-07-05 07:00:00,2024-08-04 07:00:00,30.0,15–45 days (extended attack),3.0,1.0,14,38610.38,POINT (-120.02688417504363 34.75682162118413),34.75682162118413,-120.02688417504363
{192018FD-A111-425C-8F4C-775570A9FD3E},TROUT,USF,2024.0,2024-07-13 07:00:00,2024-09-06 07:00:00,55.0,46–95 days (long duration),3.0,1.0,1,23822.11,POINT (-118.2934737898187 35.98009248506861),35.98009248506861,-118.2934737898187
{8DE09A3A-443F-4D3F-8A56-6A650C70C41A},AIRPORT,CCO,2024.0,2024-09-09 07:00:00,2024-10-06 07:00:00,27.0,15–45 days (extended attack),3.0,1.0,2,23526.35,POINT (-117.4930251014925 33.66203674115051),33.66203674115051,-117.4930251014925
{70E13D7C-9894-401C-8BB4-F0A3C2F4DF4C},MOUNTAIN,CCO,2024.0,2024-11-06 08:00:00,2024-11-26 08:00:00,20.0,15–45 days (extended attack),7.0,1.0,14,19902.06,POINT (-119.02254321777059 34.315929656318076),34.315929656318076,-119.02254321777059
{669F10E0-1452-4080-906E-0C53EF6D2607,SITES,CDF,2024.0,2024-06-17 07:00:00,2024-06-26 07:00:00,9.0,6–14 days (short duration),7.0,1.0,11,19132.36,POINT (-122.43695383584078 39.266275301286775),39.266275301286775,-122.43695383584078
{2C267901-16C4-4A9E-8C6C-91A59CB60FC9},BOONE,CDF,2024.0,2024-09-03 07:00:00,2024-09-21 07:00:00,18.0,15–45 days (extended attack),7.0,1.0,2,17614.5,POINT (-120.58244098002358 36.17311399198534),36.17311399198534,-120.58244098002358
{0DC18BD0-8B1E-49B7-BF2D-75D5140D286B},POST,CDF,2024.0,2024-06-15 07:00:00,2024-06-26 07:00:00,11.0,6–14 days (short duration),7.0,1.0,14,15563.13,POINT (-118.83410763802183 34.7263802613224),34.7263802613224,-118.83410763802183
{C1E955D6-D77C-4ED5-9F80-6EC085CEB269},SHELLY,USF,2024.0,2024-07-03 07:00:00,2024-08-06 07:00:00,34.0,15–45 days (extended attack),7.0,1.0,14,15519.74,POINT (-123.01374758589265 41.495016062330194),41.495016062330194,-123.01374758589265
{4FADC095-2960-4C73-B8D5-DC3E8053A0CF},CORRAL,CDF,2024.0,2024-06-01 07:00:00,2024-06-06 07:00:00,5.0,0–5 days (initial attack),2.0,1.0,14,14166.77,POINT (-121.4454352606945 37.6333564140734),37.6333564140734,-121.4454352606945
{62A5DB78-38A8-4B54-8F7C-664DB0783E9C},COFFEE POT,NPS,2024.0,2024-08-03 07:00:00,2024-12-16 08:00:00,135.0,95+ days (campaign fire),3.0,1.0,1,14103.92,POINT (-118.76307920066546 36.395210070295064),36.395210070295064,-118.76307920066546
{8DC61EB2-33DD-40D0-BAD6-DD08BDEECD6C},BASIN,USF,2024.0,2024-06-26 07:00:00,2024-07-19 07:00:00,23.0,15–45 days (extended attack),3.0,1.0,1,14020.15,POINT (-119.12519031454912 36.89067432897266),36.89067432897266,-119.12519031454912
{3A93ED29-EB55-491C-90B2-6A12FC14D162},HURRICANE,BLM,2024.0,2024-07-13 07:00:00,2024-07-17 07:00:00,4.0,0–5 days (initial attack),7.0,1.0,14,13279.43,POINT (-119.65923111305582 35.19879351928534),35.19879351928534,-119.65923111305582
{AAABEA8A-0E28-4D8D-BC93-19D27C9EE4BB},BOISE,USF,2024.0,2024-08-09 07:00:00,2024-09-20 07:00:00,42.0,15–45 days (extended attack),7.0,1.0,1,12912.65,POINT (-123.47288297698115 41.247960716875994),41.247960716875994,-123.47288297698115
{6F24A509-17CB-44A2-95C8-CFD7B65B8E64},HAPPY,USF,2024.0,2024-07-16 07:00:00,2024-11-15 08:00:00,122.0,95+ days (campaign fire),6.0,1.0,1,12543.15,POINT (-118.72880148205233 36.831297269096495),36.831297269096495,-118.72880148205233
{AFC5730E-2C3A-464B-8BCE-3967545980D3},FRESNO JUNE LIGHTNING COMPLEX,CDF,2024.0,2024-06-24 07:00:00,2024-07-04 07:00:00,10.0,6–14 days (short duration),2.0,1.0,1,10641.13,POINT (-119.30511521289517 36.754707954733625),36.754707954733625,-119.30511521289517
{87C660D3-0345-4FC9-AC5E-A223C89E45D3},RANCHO,CCO,2024.0,2024-07-13 07:00:00,2024-07-15 07:00:00,2.0,0–5 days (initial attack),1.0,1.0,14,9637.177,POINT (-118.74801707316844 35.09615551614082),35.09615551614082,-118.74801707316844
{60BFD61A-6E73-4EA5-9CFD-4F04FB53A0CA},LONG,BLM,2024.0,2024-07-15 07:00:00,2024-09-17 07:00:00,64.0,46–95 days (long duration),7.0,1.0,1,9204.34,POINT (-118.15783910026305 35.85283936770365),35.85283936770365,-118.15783910026305
{BB9142F4-470D-4DD8-844E-0E5FD52303BA},HILL,USF,2024.0,2024-07-16 07:00:00,2024-08-14 07:00:00,29.0,15–45 days (extended attack),7.0,1.0,1,7224.247,POINT (-123.64473746780365 40.78032088384423),40.78032088384423,-123.64473746780365
{6B5429B8-6A74-40AA-B872-7C6CB7BC841D},WHITE,CCO,2024.0,2024-07-13 07:00:00,2024-07-26 07:00:00,13.0,6–14 days (short duration),1.0,1.0,14,5562.288,POINT (-118.53532106750839 34.970895795801326),34.970895795801326,-118.53532106750839
{6893119a-7907-41a6-9c1f-8390284d459e},AERO,CDF,2024.0,2024-06-17 07:00:00,2024-06-27 07:00:00,10.0,6–14 days (short duration),2.0,1.0,2,5284.863,POINT (-120.64938520607264 37.999342280502404),37.999342280502404,-120.64938520607264
{9DA145D8-6710-46BD-A9B1-AD879BCF7801},NIXON,CDF,2024.0,2024-07-29 07:00:00,2024-08-07 07:00:00,9.0,6–14 days (short duration),3.0,1.0,11,5221.287,POINT (-116.72597237958728 33.457061509866776),33.457061509866776,-116.72597237958728
{4271D7E5-3765-4D9A-A492-205DE510D51F},SHOE,USF,2024.0,2024-10-09 07:00:00,2024-11-16 08:00:00,38.0,15–45 days (extended attack),3.0,1.0,9,5124.031,POINT (-122.0979347369899 40.92647984097155),40.92647984097155,-122.0979347369899
{017913A7-BBD3-482A-AE60-8B9894E4FC3A},NORTH,BLM,2024.0,2024-07-07 07:00:00,2024-07-14 07:00:00,7.0,6–14 days (short duration),7.0,1.0,10,4379.456,POINT (-120.4295247800801 41.256217535184284),41.256217535184284,-120.4295247800801
{F832B3D9-697F-4A09-9230-288430AD50E0},HORSESHOE,USF,2024.0,2024-10-30 07:00:00,2025-01-28 08:00:00,90.0,46–95 days (long duration),7.0,1.0,14,4223.524,POINT (-118.10140035277078 36.50200946730346),36.50200946730346,-118.10140035277078
{E3ECF651-9999-4283-B6C5-21846D041273},FRANKLIN,CDF,2024.0,2024-12-09 08:00:00,2024-12-19 08:00:00,10.0,6–14 days (short duration),7.0,1.0,14,4123.706,POINT (-118.69784247806048 34.051588325887394),34.051588325887394,-118.69784247806048
,LOST HILLS,CCO,2024.0,2024-07-15 07:00:00,2024-07-15 07:00:00,0.0,,1.0,1.0,14,4044.124,POINT (-119.65524962677762 35.63769934742691),35.63769934742691,-119.65524962677762
{0e9eb14f-e592-4e8d-91a7-bdcc827934ad},PEDRO,CDF,2024.0,2024-07-30 07:00:00,2024-08-06 07:00:00,7.0,6–14 days (short duration),2.0,1.0,8,3819.055,POINT (-120.27094423537824 37.662305381862176),37.662305381862176,-120.27094423537824
{81E88223-B631-460F-BCA3-DF994048F12F},THOMPSON,CDF,2024.0,2024-07-02 07:00:00,2024-07-09 07:00:00,7.0,6–14 days (short duration),7.0,1.0,7,3782.467,POINT (-121.51492511628169 39.545600565102106),39.545600565102106,-121.51492511628169
{98863999-FA09-4779-A393-E69EAF8E4351},BEAR,USF,2024.0,2024-09-02 07:00:00,2024-09-24 07:00:00,22.0,15–45 days (extended attack),7.0,1.0,14,3322.563,POINT (-120.19536646316568 39.614029704253475),39.614029704253475,-120.19536646316568
,LOST 3,CCO,2024.0,2024-06-06 07:00:00,2024-06-07 07:00:00,1.0,0–5 days (initial attack),1.0,1.0,14,3283.201,POINT (-119.68716830628475 35.70309743192483),35.70309743192483,-119.68716830628475
{CEB331F5-FB4C-4FE1-B7A0-B96D47DE1B1C},MILL,USF,2024.0,2024-07-22 07:00:00,2024-08-05 07:00:00,14.0,6–14 days (short duration),7.0,1.0,1,2936.694,POINT (-120.5017992520086 39.73687422103197),39.73687422103197,-120.5017992520086
{8DBFCCF1-D0D4-4C42-8914-09978CB0D3B1},VISTA,USF,2024.0,2024-07-07 07:00:00,,,,7.0,1.0,14,2935.85,POINT (-117.59276455463245 34.284619782055756),34.284619782055756,-117.59276455463245
{5570D890-86D2-465A-B2AA-0F622DDB1DC9},RIDGE,CDF,2024.0,2024-07-20 07:00:00,2024-07-27 07:00:00,7.0,6–14 days (short duration),7.0,1.0,14,2755.283,POINT (-122.43711297722115 39.042866817295696),39.042866817295696,-122.43711297722115
{25E90B9E-FDAE-423C-9197-B015CE69E6C1},CROZIER,CDF,2024.0,2024-08-06 07:00:00,2024-08-20 07:00:00,14.0,6–14 days (short duration),3.0,1.0,7,1955.33,POINT (-120.68835857407021 38.838331602542695),38.838331602542695,-120.68835857407021
{CF752261-36E5-44C3-AB89-61B0B0CA75AF},EAGLE,CDF,2024.0,2024-07-21 07:00:00,2024-07-23 07:00:00,2.0,0–5 days (initial attack),8.0,1.0,14,1710.17,POINT (-117.47928708966823 33.81442487899942),33.81442487899942,-117.47928708966823
{3456e2db-a36c-4135-a4d7-78bee1a73fe7},MCCAIN 4,CDF,2024.0,2024-07-01 07:00:00,2024-07-06 07:00:00,5.0,0–5 days (initial attack),7.0,1.0,10,1596.656,POINT (-116.20864274916747 32.66783771569804),32.66783771569804,-116.20864274916747
{6B57A309-92D9-4923-BA65-41430F51B82C},WEST,BLM,2024.0,2024-06-03 07:00:00,2024-06-06 07:00:00,3.0,0–5 days (initial attack),7.0,1.0,14,1575.731,POINT (-118.24039873549381 34.91792227812203),34.91792227812203,-118.24039873549381
{E12FD7EC-CD5B-4442-BE59-6A825F914BA1},APACHE,USF,2024.0,2024-07-24 07:00:00,2024-08-05 07:00:00,12.0,6–14 days (short duration),7.0,1.0,14,1496.342,POINT (-119.39756251039917 34.75811627865585),34.75811627865585,-119.39756251039917
{0C68B279-0E3C-40BC-A080-1A7294901AF4},SCHOOL,CCO,2024.0,2024-05-02 07:00:00,2024-05-03 07:00:00,1.0,0–5 days (initial attack),1.0,1.0,14,1478.558,POINT (-119.32026553094622 35.03178308988282),35.03178308988282,-119.32026553094622
{B91DAC77-6D83-46FD-80E2-0F636C1EA2DF},BEAR,CDF,2024.0,2024-06-12 07:00:00,2024-06-14 07:00:00,2.0,0–5 days (initial attack),1.0,1.0,11,1403.642,POINT (-119.93009217275373 35.28679733739761),35.28679733739761,-119.93009217275373
{608340C7-D1AF-4B6E-9B1F-FB948B8DFBC2},HILL,CDF,2024.0,2024-05-28 07:00:00,2024-05-31 07:00:00,3.0,0–5 days (initial attack),2.0,1.0,2,1383.055,POINT (-119.57466049397793 34.87560283528453),34.87560283528453,-119.57466049397793
{722DAFB1-5C9F-4880-BDFC-446172F25B91},OLIVE WEST,CCO,2024.0,2024-07-03 07:00:00,2024-07-05 07:00:00,2.0,0–5 days (initial attack),1.0,1.0,14,1357.199,POINT (-119.90720839443706 35.59688342625054),35.59688342625054,-119.90720839443706
{4E01FAE7-D779-4BB2-8D9D-2784E3ED5326},AIRLINE,CDF,2024.0,2024-07-02 07:00:00,2024-07-05 07:00:00,3.0,0–5 days (initial attack),7.0,1.0,14,1295.254,POINT (-121.22902472952933 36.66998301323432),36.66998301323432,-121.22902472952933
{30F9F509-EA3D-4130-A783-0376FFA7E69D},RIM 3-6,CDF,2024.0,2024-07-13 07:00:00,2024-07-23 07:00:00,10.0,6–14 days (short duration),1.0,1.0,1,1262.497,POINT (-121.13780867035618 40.897944142305285),40.897944142305285,-121.13780867035618
{B93D4138-A0F5-4C15-9210-9D0077A61E2E},POINT,CDF,2024.0,2024-06-16 07:00:00,2024-06-17 07:00:00,1.0,0–5 days (initial attack),7.0,1.0,9,1207.01,POINT (-122.98143905561498 38.6939302947664),38.6939302947664,-122.98143905561498
{46E1AA92-32B9-4DB3-A057-22889EB5F074},HESPERIA,CDF,2024.0,2024-06-16 07:00:00,2024-06-19 07:00:00,3.0,0–5 days (initial attack),7.0,1.0,7,1130.459,POINT (-117.2778135513646 34.33224149278581),34.33224149278581,-117.2778135513646
{ED55F369-5823-434D-86D0-46FCBA297196},ROAD,CCO,2024.0,2024-06-05 07:00:00,2024-06-05 07:00:00,0.0,,1.0,1.0,14,1074.765,POINT (-119.49616257544253 35.097925219630454),35.097925219630454,-119.49616257544253
{B843ABA2-5998-4BFC-94ED-B8ACB5336B5C},JUNES,CDF,2024.0,2024-06-15 07:00:00,2024-06-18 07:00:00,3.0,0–5 days (initial attack),1.0,1.0,14,1060.483,POINT (-121.50376895755974 39.35740763034193),39.35740763034193,-121.50376895755974
{A0C05B93-FB0E-4CFF-8BE1-18CEAD80034A},METZ,CDF,2024.0,2024-07-23 07:00:00,2024-07-24 07:00:00,1.0,0–5 days (initial attack),7.0,1.0,2,1054.964,POINT (-121.1796037841392 36.329947117979906),36.329947117979906,-121.1796037841392
{8B735CBD-FEFB-44AD-A7CF-D536E0622367},DOVE,BLM,2024.0,2024-10-19 07:00:00,2024-10-26 07:00:00,7.0,6–14 days (short duration),7.0,1.0,9,954.2029,POINT (-118.13419981559754 35.455901074724615),35.455901074724615,-118.13419981559754
{202D79B6-33A9-400A-963C-7C8F7AF4A376},CLEAR,USF,2024.0,2024-06-26 07:00:00,2024-06-29 07:00:00,3.0,0–5 days (initial attack),7.0,1.0,14,909.145,POINT (-121.2267321665901 41.88486281478824),41.88486281478824,-121.2267321665901
{1b86b3d2-f0f1-4e8f-97e0-d5f5e14de8de},FRENCH,CDF,2024.0,2024-07-04 07:00:00,2024-07-13 07:00:00,9.0,6–14 days (short duration),2.0,1.0,2,908.0415,POINT (-119.97055161651095 37.50169410663255),37.50169410663255,-119.97055161651095
{174F8ABA-A099-4F89-B062-820EBE8247D3},CANAL,CDF,2024.0,2024-05-30 07:00:00,2024-05-31 07:00:00,1.0,0–5 days (initial attack),4.0,1.0,2,899.6971,POINT (-119.94357706281163 37.07579250487966),37.07579250487966,-119.94357706281163
{F3B3BA02-6800-4C90-8B2D-3E74389AA1A9},CODY,CCO,2024.0,2024-06-08 07:00:00,2024-06-09 07:00:00,1.0,0–5 days (initial attack),1.0,1.0,14,890.5767,POINT (-119.00961505168068 35.6443278815019),35.6443278815019,-119.00961505168068
{4E6A0676-B01A-462A-ADD3-BDD3DBD5DC80},LISA,CDF,2024.0,2024-06-16 07:00:00,2024-06-18 07:00:00,2.0,0–5 days (initial attack),3.0,1.0,2,889.624,POINT (-117.06307863874498 33.930608694482046),33.930608694482046,-117.06307863874498
{3A5A7247-CD4F-44FA-B427-56A2BA9919B9},GROVE 2,CDF,2024.0,2024-07-24 07:00:00,2024-07-29 07:00:00,5.0,0–5 days (initial attack),7.0,1.0,1,863.4775,POINT (-116.73523557011336 33.404474904233204),33.404474904233204,-116.73523557011336
{4364FBC5-CB9D-46F1-AA0A-EDF112A5BA1E},ROBLAR,USF,2024.0,2024-09-07 07:00:00,2024-09-12 07:00:00,5.0,0–5 days (initial attack),8.0,1.0,13,856.1542,POINT (-117.368911745068 33.40631274782359),33.40631274782359,-117.368911745068
{978C0D06-9889-441A-9C81-EC19804B2331},CREEK,CDF,2024.0,2024-07-26 07:00:00,2024-08-03 07:00:00,8.0,6–14 days (short duration),2.0,1.0,2,744.1025,POINT (-121.81169669025054 37.515480725705274),37.515480725705274,-121.81169669025054
{A5B94FBF-51C0-49AB-90A9-D2AF04094256},APACHE,CDF,2024.0,2024-06-24 07:00:00,2024-07-29 07:00:00,35.0,15–45 days (extended attack),7.0,1.0,5,695.3708,POINT (-121.49412178204378 39.42701873998834),39.42701873998834,-121.49412178204378
{331011BB-B47A-4C0F-8572-9D7C3A848430},HERNANDEZ,CDF,2024.0,2024-06-15 07:00:00,2024-06-21 07:00:00,6.0,6–14 days (short duration),2.0,1.0,14,642.2083,POINT (-120.97013514703265 36.395563768525605),36.395563768525605,-120.97013514703265
,RANCH,CCO,2024.0,2024-06-01 07:00:00,2024-06-02 07:00:00,1.0,0–5 days (initial attack),1.0,1.0,14,616.9343,POINT (-118.8214050032477 35.450798218866616),35.450798218866616,-118.8214050032477
{4A2BFD6B-ADC5-4F2F-82DA-A3384CB91242},TULEDAD,BLM,2024.0,2024-10-06 07:00:00,2024-10-09 07:00:00,3.0,0–5 days (initial attack),7.0,1.0,10,563.8792,POINT (-120.12296036223015 40.88535573736266),40.88535573736266,-120.12296036223015
{5E8217D4-F6D8-4FCC-B49C-AB913891A8B6},WATER,CCO,2024.0,2024-06-21 07:00:00,2024-06-22 07:00:00,1.0,0–5 days (initial attack),1.0,1.0,14,542.5854,POINT (-119.96757145185592 35.60152429872328),35.60152429872328,-119.96757145185592
{B7A5C7AB-224F-4727-A01D-854E4E3AB0AA},VALLEY,USF,2024.0,2024-05-21 07:00:00,2024-05-29 07:00:00,8.0,6–14 days (short duration),6.0,1.0,9,536.6061,POINT (-120.33217477824009 41.218995673187194),41.218995673187194,-120.33217477824009
,SKY,CCO,2024.0,2024-06-19 07:00:00,2024-06-20 07:00:00,1.0,0–5 days (initial attack),1.0,1.0,14,526.3655,POINT (-119.47116999942777 35.31761465406047),35.31761465406047,-119.47116999942777
